year,month,day,time_bin,city,time_pdt,temp_F,humidity_perc,Visibility_mi,wind_dir,wind_mph,precipitation_in,events,conditions
2018,4,11,4/11/18,atl,4:53 AM,46.9,68%,10,Calm,Calm,,,Clear
2018,4,11,4/11/18,atl,5:53 AM,46,71%,10,Calm,Calm,,,Clear
2018,4,11,4/11/18,atl,6:53 AM,45,71%,10,Calm,Calm,,,Clear
2018,4,11,4/11/18,atl,7:53 AM,44.1,76%,10,W,3.5,,,Clear
2018,4,11,4/11/18,atl,8:53 AM,48,68%,10,NNW,5.8,,,Clear
2018,4,11,4/11/18,atl,9:53 AM,53.1,55%,10,NW,8.1,,,Clear
2018,4,11,4/11/18,atl,10:53 AM,57.9,41%,10,N,10.4,,,Clear
2018,4,11,4/11/18,atl,11:53 AM,61,35%,10,WNW,10.4,,,Clear
2018,4,11,4/11/18,atl,12:53 PM,64,30%,10,WNW,15,,,Clear
2018,4,11,4/11/18,atl,1:53 PM,66,28%,10,NNW,8.1,,,Clear
2018,4,11,4/11/18,atl,2:53 PM,68,26%,10,Variable,3.5,,,Clear
2018,4,11,4/11/18,atl,3:53 PM,70,27%,10,NNW,8.1,,,Clear
2018,4,11,4/11/18,atl,4:53 PM,69.1,26%,10,Variable,6.9,,,Clear
2018,4,11,4/11/18,atl,5:53 PM,68,26%,10,WNW,6.9,,,Clear
2018,4,11,4/11/18,atl,6:53 PM,66.9,28%,10,WNW,6.9,,,Clear
2018,4,11,4/11/18,atl,7:53 PM,64.9,31%,10,Calm,Calm,,,Clear
2018,4,11,4/11/18,atl,8:53 PM,60.1,42%,10,Calm,Calm,,,Clear
2018,4,11,4/11/18,atl,9:53 PM,55.9,60%,10,Calm,Calm,,,Clear
2018,4,11,4/11/18,atl,10:53 PM,53.1,66%,10,Calm,Calm,,,Clear
2018,4,11,4/11/18,atl,11:53 PM,51.1,77%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,12:53 AM,48.9,80%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,1:53 AM,46.9,86%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,2:53 AM,48,86%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,3:53 AM,45,93%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,4:53 AM,44.1,96%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,5:53 AM,43,100%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,6:53 AM,43,97%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,7:49 AM,42.8,100%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,7:53 AM,43,100%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,8:53 AM,50,86%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,9:53 AM,60.1,60%,10,Calm,Calm,,,Clear
2018,4,12,4/12/18,atl,10:22 AM,64,48%,10,Variable,3.5,,,Partly Cloudy
2018,4,12,4/12/18,atl,10:53 AM,66.9,39%,10,SSW,5.8,,,Clear
2018,4,12,4/12/18,atl,11:53 AM,70,28%,10,S,8.1,,,Clear
2018,4,12,4/12/18,atl,12:53 PM,73,28%,10,Variable,3.5,,,Clear
2018,4,12,4/12/18,atl,1:53 PM,73.9,26%,10,SSE,8.1,,,Clear
2018,4,12,4/12/18,atl,2:53 PM,75,25%,10,S,11.5,,,Clear
2018,4,12,4/12/18,atl,3:53 PM,75.9,25%,10,Variable,6.9,,,Clear
2018,4,12,4/12/18,atl,4:53 PM,77,24%,10,SE,10.4,,,Clear
2018,4,12,4/12/18,atl,5:53 PM,77,24%,10,SSW,11.5,,,Clear
2018,4,12,4/12/18,atl,6:53 PM,75.9,25%,10,S,10.4,,,Clear
2018,4,12,4/12/18,atl,7:53 PM,73.9,28%,7,S,5.8,,,Clear
2018,4,12,4/12/18,atl,8:53 PM,71.1,32%,9,SSE,6.9,,,Clear
2018,4,12,4/12/18,atl,9:53 PM,66,40%,10,S,5.8,,,Clear
2018,4,12,4/12/18,atl,10:53 PM,68,37%,10,S,9.2,,,Clear
2018,4,12,4/12/18,atl,11:53 PM,66,42%,10,S,8.1,,,Clear
2018,4,13,4/13/18,atl,12:53 AM,64,45%,10,SSW,3.5,,,Clear
2018,4,13,4/13/18,atl,1:53 AM,57,64%,10,Calm,Calm,,,Clear
2018,4,13,4/13/18,atl,2:53 AM,54,75%,10,Calm,Calm,,,Clear
2018,4,13,4/13/18,atl,3:53 AM,53.1,77%,10,Calm,Calm,,,Clear
2018,4,13,4/13/18,atl,4:53 AM,50,89%,10,Calm,Calm,,,Clear
2018,4,13,4/13/18,atl,5:53 AM,48,93%,10,Calm,Calm,,,Clear
2018,4,13,4/13/18,atl,6:53 AM,46.9,97%,10,Calm,Calm,,,Clear
2018,4,13,4/13/18,atl,7:53 AM,48,96%,10,Calm,Calm,,,Clear
2018,4,13,4/13/18,atl,8:53 AM,55.9,80%,10,N,,,,Clear
2018,4,13,4/13/18,atl,9:53 AM,64,63%,10,S,4.6,,,Clear
2018,4,13,4/13/18,atl,10:53 AM,69.1,58%,10,S,10.4,,,Clear
2018,4,13,4/13/18,atl,11:53 AM,72,55%,10,S,13.8,,,Partly Cloudy
2018,4,13,4/13/18,atl,12:53 PM,73.9,52%,10,S,13.8,,,Scattered Clouds
2018,4,13,4/13/18,atl,1:53 PM,77,47%,10,SSW,13.8,,,Mostly Cloudy
2018,4,13,4/13/18,atl,2:53 PM,77,45%,10,SE,10.4,,,Scattered Clouds
2018,4,13,4/13/18,atl,3:53 PM,80.1,39%,10,SSE,10.4,,,Partly Cloudy
2018,4,13,4/13/18,atl,4:53 PM,80.1,38%,10,S,13.8,,,Partly Cloudy
2018,4,13,4/13/18,atl,5:53 PM,79,39%,10,S,12.7,,,Clear
2018,4,13,4/13/18,atl,6:53 PM,79,39%,10,S,10.4,,,Clear
2018,4,13,4/13/18,atl,7:53 PM,77,42%,10,S,6.9,,,Clear
2018,4,13,4/13/18,atl,8:53 PM,73.9,50%,10,SSE,6.9,,,Scattered Clouds
2018,4,13,4/13/18,atl,9:53 PM,73,51%,10,SE,8.1,,,Mostly Cloudy
2018,4,13,4/13/18,atl,10:53 PM,71.1,57%,10,SSE,6.9,,,Mostly Cloudy
2018,4,13,4/13/18,atl,11:53 PM,71.1,57%,10,S,5.8,,,Scattered Clouds
2018,4,14,4/14/18,atl,12:53 AM,70,63%,10,S,8.1,,,Scattered Clouds
2018,4,14,4/14/18,atl,1:53 AM,69.1,68%,10,S,8.1,,,Scattered Clouds
2018,4,14,4/14/18,atl,2:53 AM,68,73%,10,S,9.2,,,Scattered Clouds
2018,4,14,4/14/18,atl,3:53 AM,66,81%,10,SSW,3.5,,,Mostly Cloudy
2018,4,14,4/14/18,atl,4:53 AM,64.9,84%,10,SE,3.5,,,Scattered Clouds
2018,4,14,4/14/18,atl,5:53 AM,66,81%,10,SSE,10.4,,,Mostly Cloudy
2018,4,14,4/14/18,atl,6:53 AM,64.9,84%,10,SSE,8.1,,,Mostly Cloudy
2018,4,14,4/14/18,atl,7:53 AM,63,90%,10,SSE,8.1,,,Mostly Cloudy
2018,4,14,4/14/18,atl,8:43 AM,64,90%,10,SSE,8.1,,,Mostly Cloudy
2018,4,14,4/14/18,atl,8:53 AM,64.9,90%,10,S,5.8,,,Mostly Cloudy
2018,4,14,4/14/18,atl,9:43 AM,68,81%,10,S,6.9,,,Overcast
2018,4,14,4/14/18,atl,9:53 AM,66.9,84%,10,S,10.4,,,Overcast
2018,4,14,4/14/18,atl,10:53 AM,73,71%,10,S,8.1,,,Mostly Cloudy
2018,4,14,4/14/18,atl,11:53 AM,75,62%,10,SSE,13.8,,,Mostly Cloudy
2018,4,14,4/14/18,atl,12:53 PM,75.9,56%,10,SSE,10.4,,,Mostly Cloudy
2018,4,14,4/14/18,atl,1:53 PM,78.1,54%,10,SSE,13.8,,,Mostly Cloudy
2018,4,14,4/14/18,atl,2:53 PM,80.1,48%,10,S,13.8,,,Mostly Cloudy
2018,4,14,4/14/18,atl,3:53 PM,80.1,50%,10,SSE,12.7,,,Mostly Cloudy
2018,4,14,4/14/18,atl,4:53 PM,80.1,48%,10,S,12.7,,,Scattered Clouds
2018,4,14,4/14/18,atl,5:53 PM,81,47%,10,SSE,11.5,,,Scattered Clouds
2018,4,14,4/14/18,atl,6:53 PM,79,48%,10,S,12.7,,,Partly Cloudy
2018,4,14,4/14/18,atl,7:53 PM,78.1,50%,10,SSE,8.1,,,Partly Cloudy
2018,4,14,4/14/18,atl,8:53 PM,77,54%,10,SSE,12.7,,,Scattered Clouds
2018,4,14,4/14/18,atl,9:53 PM,75.9,56%,10,SSE,12.7,,,Mostly Cloudy
2018,4,14,4/14/18,atl,10:53 PM,75,57%,10,S,9.2,,,Mostly Cloudy
2018,4,14,4/14/18,atl,11:53 PM,73.9,62%,10,S,8.1,,,Mostly Cloudy
2018,4,15,4/15/18,atl,12:53 AM,73,61%,10,S,8.1,,,Overcast
2018,4,15,4/15/18,atl,1:53 AM,73,59%,10,S,11.5,,,Overcast
2018,4,15,4/15/18,atl,2:53 AM,72,57%,10,S,6.9,,,Scattered Clouds
2018,4,15,4/15/18,atl,3:51 AM,71.6,57%,10,SW,11.5,,Thunderstorm,Overcast
2018,4,15,4/15/18,atl,3:53 AM,71.1,57%,10,WSW,12.7,,Thunderstorm,Overcast
2018,4,15,4/15/18,atl,4:06 AM,68,68%,4,SSW,4.6,0.04,Rain,Light Rain
2018,4,15,4/15/18,atl,4:53 AM,64,90%,10,W,3.5,0.05,Rain,Light Rain
2018,4,15,4/15/18,atl,5:37 AM,63,97%,1.8,Calm,Calm,0.09,Rain,Rain
2018,4,15,4/15/18,atl,5:48 AM,62.6,100%,3,Calm,Calm,0.13,Rain,Rain
2018,4,15,4/15/18,atl,5:53 AM,63,97%,3,ESE,3.5,0.16,Rain,Heavy Rain
2018,4,15,4/15/18,atl,6:07 AM,62.1,100%,2,Calm,Calm,0.15,Rain,Heavy Rain
2018,4,15,4/15/18,atl,6:18 AM,62.1,100%,1.8,SSE,3.5,0.26,Rain,Heavy Rain
2018,4,15,4/15/18,atl,6:27 AM,62.1,100%,3,ESE,3.5,0.32,Rain,Rain
2018,4,15,4/15/18,atl,6:35 AM,62.1,100%,4,ESE,5.8,0.36,Rain,Heavy Rain
2018,4,15,4/15/18,atl,6:53 AM,62.1,100%,5,East,3.5,0.4,Rain,Rain
2018,4,15,4/15/18,atl,7:00 AM,62.1,100%,6,NE,6.9,0.02,Rain,Rain
2018,4,15,4/15/18,atl,7:53 AM,62.1,100%,7,ESE,3.5,0.1,Rain,Light Rain
2018,4,15,4/15/18,atl,8:24 AM,62.1,100%,5,SE,5.8,0.05,Rain,Rain
2018,4,15,4/15/18,atl,8:35 AM,62.1,100%,4,SE,8.1,0.07,Rain,Rain
2018,4,15,4/15/18,atl,8:53 AM,62.1,100%,4,ESE,10.4,0.12,Rain,Rain
2018,4,15,4/15/18,atl,9:53 AM,64.9,93%,10,S,5.8,0.03,,Mostly Cloudy
2018,4,15,4/15/18,atl,10:51 AM,64.4,100%,10,SE,12.7,0,,Mostly Cloudy
2018,4,15,4/15/18,atl,10:53 AM,64.9,97%,10,SSE,13.8,0,,Mostly Cloudy
2018,4,15,4/15/18,atl,11:53 AM,57,100%,2.5,WNW,10.4,0.05,Rain,Light Rain
2018,4,15,4/15/18,atl,12:00 PM,55.9,97%,10,WNW,12.7,0,Rain,Light Rain
2018,4,15,4/15/18,atl,12:20 PM,55,96%,10,NW,10.4,0,,Overcast
2018,4,15,4/15/18,atl,12:33 PM,54,97%,10,WNW,6.9,0,,Overcast
2018,4,15,4/15/18,atl,12:53 PM,55,93%,2.5,WNW,5.8,0.02,Rain,Rain
2018,4,15,4/15/18,atl,1:18 PM,54,97%,2.5,Variable,5.8,0.05,"Rain , Thunderstorm",Rain
2018,4,15,4/15/18,atl,1:25 PM,54,97%,1.8,WNW,5.8,0.06,"Rain , Thunderstorm",Light Thunderstorms and Rain
2018,4,15,4/15/18,atl,1:28 PM,54,97%,3,WNW,4.6,0.07,"Rain , Thunderstorm",Light Thunderstorms and Rain
2018,4,15,4/15/18,atl,1:31 PM,54,97%,1.8,W,9.2,0.14,"Rain , Thunderstorm",Heavy Thunderstorms and Rain
2018,4,15,4/15/18,atl,1:41 PM,53.1,100%,0.8,NW,4.6,0.29,"Rain , Thunderstorm",Heavy Thunderstorms and Rain
2018,4,15,4/15/18,atl,1:46 PM,53.1,100%,2,WNW,3.5,0.3,"Rain , Thunderstorm",Thunderstorms and Rain
2018,4,15,4/15/18,atl,1:53 PM,53.1,100%,5,Calm,Calm,0.31,"Rain , Thunderstorm",Light Thunderstorms and Rain
2018,4,15,4/15/18,atl,1:59 PM,54,100%,5,N,3.5,0.01,"Rain , Thunderstorm",Light Rain
2018,4,15,4/15/18,atl,2:03 PM,54,100%,6,NW,3.5,0.01,"Rain , Thunderstorm",Light Rain
2018,4,15,4/15/18,atl,2:11 PM,54,100%,8,WNW,4.6,0.01,Rain,Light Rain
2018,4,15,4/15/18,atl,2:23 PM,55,96%,7,WNW,6.9,0.02,Rain,Light Rain
2018,4,15,4/15/18,atl,2:32 PM,55,96%,5,Variable,3.5,0.03,Rain,Light Rain
2018,4,15,4/15/18,atl,2:53 PM,54,97%,10,NW,13.8,0.09,Rain,Light Rain
2018,4,15,4/15/18,atl,3:53 PM,52,97%,10,WNW,13.8,0,,Overcast
2018,4,15,4/15/18,atl,4:30 PM,54,83%,10,W,11.5,,,Overcast
2018,4,15,4/15/18,atl,4:41 PM,54,83%,10,WNW,11.5,,,Overcast
2018,4,15,4/15/18,atl,4:53 PM,55,83%,10,WNW,12.7,,,Mostly Cloudy
2018,4,15,4/15/18,atl,5:53 PM,54,72%,10,W,13.8,,,Overcast
2018,4,15,4/15/18,atl,6:53 PM,53.1,69%,10,W,9.2,,,Overcast
2018,4,15,4/15/18,atl,7:53 PM,51.1,68%,10,W,11.5,,,Overcast
2018,4,15,4/15/18,atl,8:53 PM,48,71%,10,NW,13.8,,,Overcast
2018,4,15,4/15/18,atl,9:53 PM,46.9,71%,10,W,12.7,,,Overcast
2018,4,15,4/15/18,atl,10:53 PM,46,73%,10,NW,9.2,,,Overcast
2018,4,15,4/15/18,atl,11:34 PM,45,74%,10,W,9.2,,,Overcast
2018,4,15,4/15/18,atl,11:53 PM,44.1,79%,10,W,13.8,,,Overcast
2018,4,16,4/16/18,atl,12:53 AM,42.1,92%,10,NW,11.5,0,,Overcast
2018,4,16,4/16/18,atl,1:18 AM,41,93%,8,WNW,18.4,0,Rain,Light Rain
2018,4,16,4/16/18,atl,1:40 AM,39.9,89%,10,WNW,10.4,0,,Overcast
2018,4,16,4/16/18,atl,1:53 AM,39.9,89%,10,WNW,11.5,0,,Overcast
2018,4,16,4/16/18,atl,2:53 AM,39.9,86%,10,W,9.2,,,Overcast
2018,4,16,4/16/18,atl,3:36 AM,39.9,79%,10,W,12.7,,,Mostly Cloudy
2018,4,16,4/16/18,atl,3:53 AM,39,82%,10,W,10.4,,,Mostly Cloudy
2018,4,16,4/16/18,atl,4:22 AM,39,82%,10,W,4.6,,,Mostly Cloudy
2018,4,16,4/16/18,atl,4:51 AM,39.2,81%,10,W,10.4,,,Overcast
2018,4,16,4/16/18,atl,4:53 AM,39.9,79%,10,W,10.4,,,Overcast
2018,4,16,4/16/18,atl,5:03 AM,39.9,77%,10,W,9.2,,,Overcast
2018,4,16,4/16/18,atl,5:39 AM,39.9,77%,10,W,11.5,,,Overcast
2018,4,16,4/16/18,atl,5:53 AM,39.9,77%,10,W,6.9,,,Overcast
2018,4,16,4/16/18,atl,6:53 AM,39.9,73%,10,W,8.1,,,Overcast
2018,4,16,4/16/18,atl,7:53 AM,39,73%,10,W,11.5,,,Overcast
2018,4,16,4/16/18,atl,8:53 AM,39,76%,10,W,13.8,,,Overcast
2018,4,16,4/16/18,atl,9:53 AM,41,70%,10,W,11.5,,,Overcast
2018,4,16,4/16/18,atl,10:51 AM,41,65%,10,WNW,18.4,,,Overcast
2018,4,16,4/16/18,atl,10:53 AM,42.1,62%,10,W,15,,,Overcast
2018,4,16,4/16/18,atl,11:26 AM,43,62%,10,N,,,,Overcast
2018,4,16,4/16/18,atl,11:33 AM,43,62%,10,WNW,12.7,,,Overcast
2018,4,16,4/16/18,atl,11:53 AM,42.1,62%,10,W,15,,,Overcast
2018,4,16,4/16/18,atl,12:53 PM,43,62%,10,WNW,17.3,,,Overcast
2018,4,16,4/16/18,atl,1:53 PM,45,58%,10,W,18.4,,,Overcast
2018,4,16,4/16/18,atl,2:53 PM,48,52%,10,W,18.4,,,Mostly Cloudy
2018,4,16,4/16/18,atl,3:53 PM,51.1,48%,10,W,15,,,Partly Cloudy
2018,4,16,4/16/18,atl,4:53 PM,52,47%,10,W,13.8,,,Partly Cloudy
2018,4,16,4/16/18,atl,5:53 PM,53.1,45%,10,W,15,,,Clear
2018,4,16,4/16/18,atl,6:53 PM,52,47%,10,W,18.4,,,Clear
2018,4,16,4/16/18,atl,7:53 PM,50,50%,10,W,11.5,,,Clear
2018,4,16,4/16/18,atl,8:53 PM,48,56%,10,WNW,6.9,,,Clear
2018,4,16,4/16/18,atl,9:53 PM,46.9,61%,10,WNW,5.8,,,Clear
2018,4,16,4/16/18,atl,10:53 PM,46,58%,10,WNW,5.8,,,Clear
2018,4,16,4/16/18,atl,11:53 PM,43,65%,10,N,9.2,,,Clear
2018,4,17,4/17/18,atl,12:53 AM,39.9,68%,10,NNW,5.8,,,Clear
2018,4,17,4/17/18,atl,1:53 AM,37.9,73%,10,W,3.5,,,Clear
2018,4,17,4/17/18,atl,2:53 AM,37,76%,10,W,4.6,,,Clear
2018,4,17,4/17/18,atl,3:53 AM,36,76%,10,SW,3.5,,,Clear
2018,4,17,4/17/18,atl,4:53 AM,35.1,82%,10,SW,3.5,,,Clear
2018,4,17,4/17/18,atl,5:53 AM,35.1,78%,10,Calm,Calm,,,Clear
2018,4,17,4/17/18,atl,6:53 AM,35.1,78%,10,W,3.5,,,Clear
2018,4,17,4/17/18,atl,7:53 AM,35.1,85%,10,Calm,Calm,,,Clear
2018,4,17,4/17/18,atl,8:53 AM,41,67%,10,Calm,Calm,,,Clear
2018,4,17,4/17/18,atl,9:53 AM,46.9,61%,10,WSW,5.8,,,Clear
2018,4,17,4/17/18,atl,10:53 AM,54,49%,10,W,8.1,,,Clear
2018,4,17,4/17/18,atl,11:53 AM,59,42%,10,WSW,11.5,,,Clear
2018,4,17,4/17/18,atl,12:53 PM,64.9,37%,10,W,15,,,Clear
2018,4,17,4/17/18,atl,1:53 PM,68,36%,10,W,12.7,,,Clear
2018,4,17,4/17/18,atl,2:53 PM,72,35%,10,W,15,,,Clear
2018,4,17,4/17/18,atl,3:53 PM,73.9,35%,10,WSW,12.7,,,Clear
2018,4,17,4/17/18,atl,4:53 PM,75,34%,10,W,12.7,,,Clear
2018,4,17,4/17/18,atl,5:53 PM,75.9,31%,10,W,10.4,,,Clear
2018,4,17,4/17/18,atl,6:53 PM,75.9,29%,10,W,9.2,,,Clear
2018,4,10,4/10/18,chi,12:51 AM,30.9,89%,5,W,4.6,,,Partly Cloudy
2018,4,10,4/10/18,chi,1:51 AM,30.9,82%,7,W,4.6,,,Partly Cloudy
2018,4,10,4/10/18,chi,2:51 AM,30,79%,10,W,4.6,,,Clear
2018,4,10,4/10/18,chi,3:51 AM,30,75%,10,W,6.9,,,Clear
2018,4,10,4/10/18,chi,4:51 AM,28,78%,10,W,3.5,,,Clear
2018,4,10,4/10/18,chi,5:51 AM,28.9,75%,10,W,5.8,,,Clear
2018,4,10,4/10/18,chi,6:51 AM,28.9,75%,10,W,8.1,,,Clear
2018,4,10,4/10/18,chi,7:51 AM,30.9,72%,10,W,8.1,,,Clear
2018,4,10,4/10/18,chi,8:51 AM,35.1,61%,10,NNW,6.9,,,Partly Cloudy
2018,4,10,4/10/18,chi,9:51 AM,37.9,55%,10,Variable,4.6,,,Partly Cloudy
2018,4,10,4/10/18,chi,10:51 AM,39.9,51%,10,WSW,9.2,,,Mostly Cloudy
2018,4,10,4/10/18,chi,11:51 AM,41,45%,10,W,8.1,,,Mostly Cloudy
2018,4,10,4/10/18,chi,12:51 PM,43,42%,10,W,9.2,,,Mostly Cloudy
2018,4,10,4/10/18,chi,1:51 PM,44.1,40%,10,WSW,13.8,,,Mostly Cloudy
2018,4,10,4/10/18,chi,2:51 PM,43,42%,10,W,6.9,,,Mostly Cloudy
2018,4,10,4/10/18,chi,3:51 PM,44.1,42%,10,W,15,,,Overcast
2018,4,10,4/10/18,chi,4:51 PM,44.1,42%,10,WSW,10.4,,,Overcast
2018,4,10,4/10/18,chi,5:51 PM,44.1,42%,10,W,10.4,,,Overcast
2018,4,10,4/10/18,chi,6:51 PM,43,45%,10,W,9.2,,,Overcast
2018,4,10,4/10/18,chi,7:51 PM,43,47%,10,W,6.9,,,Overcast
2018,4,10,4/10/18,chi,8:51 PM,43,47%,10,WSW,9.2,,,Overcast
2018,4,10,4/10/18,chi,9:51 PM,42.1,53%,10,WSW,11.5,,,Overcast
2018,4,11,4/11/18,chi,2:51 AM,39.9,70%,10,S,9.2,0,,Overcast
2018,4,11,4/11/18,chi,1:51 AM,39.9,68%,10,S,8.1,,,Overcast
2018,4,11,4/11/18,chi,2:51 AM,41,62%,10,SSW,13.8,,,Overcast
2018,4,11,4/11/18,chi,3:51 AM,41,60%,10,SSW,12.7,,,Overcast
2018,4,11,4/11/18,chi,4:51 AM,42.1,58%,10,SW,11.5,,,Mostly Cloudy
2018,4,11,4/11/18,chi,5:51 AM,39.9,63%,10,SW,11.5,,,Partly Cloudy
2018,4,11,4/11/18,chi,6:51 AM,39,65%,10,SW,11.5,,,Partly Cloudy
2018,4,11,4/11/18,chi,7:51 AM,41,65%,10,WSW,13.8,,,Scattered Clouds
2018,4,11,4/11/18,chi,8:51 AM,44.1,60%,10,W,11.5,,,Scattered Clouds
2018,4,11,4/11/18,chi,9:51 AM,48,56%,10,WSW,13.8,,,Mostly Cloudy
2018,4,11,4/11/18,chi,10:51 AM,53.1,50%,10,WSW,13.8,,,Mostly Cloudy
2018,4,11,4/11/18,chi,11:51 AM,57,47%,10,WSW,12.7,,,Scattered Clouds
2018,4,11,4/11/18,chi,12:51 PM,60.1,42%,10,W,6.9,,,Mostly Cloudy
2018,4,11,4/11/18,chi,1:51 PM,64,38%,10,Variable,6.9,,,Mostly Cloudy
2018,4,11,4/11/18,chi,2:51 PM,64.9,37%,10,WSW,6.9,,,Overcast
2018,4,11,4/11/18,chi,3:51 PM,64.9,36%,10,Calm,Calm,,,Overcast
2018,4,11,4/11/18,chi,4:51 PM,57.9,44%,9,ENE,11.5,,,Overcast
2018,4,11,4/11/18,chi,5:51 PM,55,49%,8,ENE,12.7,,,Overcast
2018,4,11,4/11/18,chi,6:51 PM,50,57%,8,East,9.2,0,,Overcast
2018,4,11,4/11/18,chi,7:51 PM,48.9,56%,10,NE,9.2,,,Overcast
2018,4,11,4/11/18,chi,8:51 PM,46,66%,10,NE,8.1,0,,Overcast
2018,4,11,4/11/18,chi,9:51 PM,46,66%,9,ENE,5.8,0,Rain,Light Rain
2018,4,11,4/11/18,chi,10:51 PM,46,71%,9,East,6.9,0.01,,Overcast
2018,4,11,4/11/18,chi,11:51 PM,44.1,79%,7,N,9.2,0,Rain,Light Rain
2018,4,12,4/12/18,chi,12:51 AM,44.1,85%,5,NE,6.9,0.04,Rain,Light Rain
2018,4,12,4/12/18,chi,1:51 AM,45,90%,5,Calm,Calm,0,,Overcast
2018,4,12,4/12/18,chi,2:09 AM,45,90%,4,Calm,Calm,0,Rain,Light Rain
2018,4,12,4/12/18,chi,2:51 AM,45,90%,4,SE,11.5,0.03,,Mostly Cloudy
2018,4,12,4/12/18,chi,3:51 AM,46.9,90%,5,SSE,9.2,,,Mostly Cloudy
2018,4,12,4/12/18,chi,4:51 AM,54,64%,10,SSW,17.3,,,Mostly Cloudy
2018,4,12,4/12/18,chi,5:51 AM,55,59%,10,SSW,17.3,,,Mostly Cloudy
2018,4,12,4/12/18,chi,6:51 AM,55,57%,10,SW,17.3,,,Scattered Clouds
2018,4,12,4/12/18,chi,7:51 AM,57,55%,10,SW,18.4,,,Partly Cloudy
2018,4,12,4/12/18,chi,8:51 AM,61,50%,10,WSW,21.9,,,Partly Cloudy
2018,4,12,4/12/18,chi,9:51 AM,64.9,47%,10,WSW,19.6,,,Partly Cloudy
2018,4,12,4/12/18,chi,10:51 AM,66.9,45%,10,W,17.3,,,Clear
2018,4,12,4/12/18,chi,11:51 AM,71.1,41%,10,W,17.3,,,Partly Cloudy
2018,4,12,4/12/18,chi,12:51 PM,71.1,39%,10,WNW,13.8,,,Scattered Clouds
2018,4,12,4/12/18,chi,1:51 PM,71.1,38%,10,WNW,12.7,,,Overcast
2018,4,12,4/12/18,chi,2:51 PM,72,37%,10,NW,5.8,,,Overcast
2018,4,12,4/12/18,chi,3:34 PM,63,52%,10,ENE,15,,,Clear
2018,4,12,4/12/18,chi,3:51 PM,63,52%,10,ENE,11.5,,,Overcast
2018,4,12,4/12/18,chi,4:51 PM,57.9,60%,9,ENE,13.8,,,Overcast
2018,4,12,4/12/18,chi,5:51 PM,52,69%,9,NE,18.4,,,Overcast
2018,4,12,4/12/18,chi,6:51 PM,48,74%,8,ENE,12.7,,,Overcast
2018,4,12,4/12/18,chi,7:51 PM,46,73%,9,NE,13.8,,,Overcast
2018,4,12,4/12/18,chi,8:51 PM,44.1,76%,10,ENE,13.8,,,Overcast
2018,4,12,4/12/18,chi,9:51 PM,44.1,76%,10,ENE,13.8,,,Overcast
2018,4,12,4/12/18,chi,10:51 PM,43,76%,10,ENE,11.5,,,Overcast
2018,4,12,4/12/18,chi,11:51 PM,42.1,76%,10,NE,13.8,,,Overcast
2018,4,13,4/13/18,chi,12:51 AM,42.1,76%,10,NE,13.8,,,Overcast
2018,4,13,4/13/18,chi,1:51 AM,41,79%,10,NNE,12.7,,,Mostly Cloudy
2018,4,13,4/13/18,chi,2:51 AM,39.9,83%,10,N,6.9,,,Overcast
2018,4,13,4/13/18,chi,3:51 AM,39.9,83%,10,NE,12.7,,,Mostly Cloudy
2018,4,13,4/13/18,chi,4:51 AM,39.9,86%,10,NE,15,,,Mostly Cloudy
2018,4,13,4/13/18,chi,5:51 AM,41,82%,10,ENE,11.5,,,Mostly Cloudy
2018,4,13,4/13/18,chi,6:51 AM,42.1,82%,10,NNE,6.9,,,Mostly Cloudy
2018,4,13,4/13/18,chi,7:51 AM,43,82%,10,NNE,10.4,,,Overcast
2018,4,13,4/13/18,chi,8:51 AM,46.9,74%,10,NNE,12.7,,,Mostly Cloudy
2018,4,13,4/13/18,chi,9:51 AM,46.9,74%,10,N,10.4,,,Overcast
2018,4,13,4/13/18,chi,10:51 AM,46.9,74%,10,NNE,8.1,,,Overcast
2018,4,13,4/13/18,chi,11:51 AM,45,76%,10,N,13.8,,,Overcast
2018,4,13,4/13/18,chi,12:51 PM,44.1,76%,10,NNE,19.6,0,,Overcast
2018,4,13,4/13/18,chi,1:32 PM,43,76%,10,NNE,20.7,,,Overcast
2018,4,13,4/13/18,chi,1:51 PM,43,76%,10,NNE,24.2,,,Overcast
2018,4,13,4/13/18,chi,2:51 PM,42.1,82%,10,NE,13.8,0,,Overcast
2018,4,13,4/13/18,chi,3:33 PM,43,80%,10,NE,11.5,,,Overcast
2018,4,13,4/13/18,chi,3:51 PM,44.1,79%,10,NE,12.7,,,Overcast
2018,4,13,4/13/18,chi,4:51 PM,45,80%,10,ENE,6.9,0,Rain,Light Rain
2018,4,13,4/13/18,chi,5:51 PM,43,86%,9,NNE,5.8,0,,Overcast
