,User,Date,Tweet text,Compound,Positive,Neutral,Negative,Tweet Count
266,@MTA,Tue Apr 17 02:50:49 +0000 2018,It’s a tough night for the man catcalling a pregnant rat. @mta,-0.128,0.0,0.857,0.143,66
267,@MTA,Tue Apr 17 02:50:25 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,67
268,@MTA,Tue Apr 17 02:50:11 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,68
269,@MTA,Tue Apr 17 02:50:08 +0000 2018,@jbguild @Brazil201 @NYCTSubway @MTA @NY1 @marisol2929,0.0,0.0,1.0,0.0,69
270,@MTA,Tue Apr 17 02:49:20 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,70
271,@MTA,Tue Apr 17 02:48:01 +0000 2018,My Q this morning had the same water feature installed... inside the train 🤔 @NYCTSubway @MTA https://t.co/fov16YbsjJ,0.0,0.0,1.0,0.0,71
272,@MTA,Tue Apr 17 02:47:43 +0000 2018,i want a monthly unlimited card and a letter of apology you ock asses...$22....116th to 103rd to 125th...straight up loathe the @mta,-0.402,0.115,0.737,0.147,72
273,@MTA,Tue Apr 17 02:45:39 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,73
274,@MTA,Tue Apr 17 02:44:03 +0000 2018,Now the D train that is running on the F line is skipping my stop for unknown reasons...advising us to wait for nex… https://t.co/7nXG4PTPHc,-0.296,0.0,0.905,0.095,74
275,@MTA,Tue Apr 17 02:43:07 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,75
276,@MTA,Tue Apr 17 02:42:58 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,76
277,@MTA,Tue Apr 17 02:42:15 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,77
278,@MTA,Tue Apr 17 02:41:49 +0000 2018,RT @Mbkook24: Rain Room but without the line! @MTA https://t.co/RUBudFPehn,0.0,0.0,1.0,0.0,78
279,@MTA,Tue Apr 17 02:41:46 +0000 2018,RT @cmenchaca: ✊🏽Fare is Fair @MTA — @NYCCouncil is committed to fighting all the way to victory for #FairFares READ @NYDailyNews EDITORIAL…,0.226,0.177,0.723,0.1,79
280,@MTA,Tue Apr 17 02:41:38 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,80
281,@MTA,Tue Apr 17 02:40:43 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,81
282,@MTA,Tue Apr 17 02:40:26 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,82
283,@MTA,Tue Apr 17 02:40:08 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,83
284,@MTA,Tue Apr 17 02:38:49 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,84
285,@MTA,Tue Apr 17 02:37:49 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,85
286,@MTA,Tue Apr 17 02:37:15 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,86
287,@MTA,Tue Apr 17 02:36:57 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,87
288,@MTA,Tue Apr 17 02:36:27 +0000 2018,Me wondering why @MTA has the F running on the D line and the D running on the F line... https://t.co/uAZIIRCl0q,0.0,0.0,1.0,0.0,88
289,@MTA,Tue Apr 17 02:34:39 +0000 2018,@junogatsby @MTA 😂🤣😂,0.0,0.0,1.0,0.0,89
290,@MTA,Tue Apr 17 02:34:12 +0000 2018,"Hi @MTA! Why is it that I have been more than 20 min waiting for a train to get home? Tax season much, where are my… https://t.co/jxQneykttZ",0.0,0.0,1.0,0.0,90
291,@MTA,Tue Apr 17 02:33:46 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,91
292,@MTA,Tue Apr 17 02:33:38 +0000 2018,"@birdrib_ @MTA You're very, very welcome. They have plenty more where that came from.",0.553,0.216,0.784,0.0,92
293,@MTA,Tue Apr 17 02:33:38 +0000 2018,@realDonaldTrump why don't ya give the @MTA the funds they need to rebuild our stations? they haven't been touched… https://t.co/uL8zx5Hh2z,0.0,0.0,1.0,0.0,93
294,@MTA,Tue Apr 17 02:33:38 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,94
295,@MTA,Tue Apr 17 02:33:01 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,95
296,@MTA,Tue Apr 17 02:32:55 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,96
297,@MTA,Tue Apr 17 02:32:39 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,97
298,@MTA,Tue Apr 17 02:32:00 +0000 2018,RT @jbguild: scenes from 145th st/broadway. @NYCTSubway @MTA @NY1 #justalittlerain https://t.co/vUYed8Se6g,0.0,0.0,1.0,0.0,98
299,@MTA,Tue Apr 17 02:30:27 +0000 2018,"@NYCTSubway ok? can you open shake shack, chipotle or anything else around here and get me dinner? the ftrain is re… https://t.co/43Zil3lzCQ",0.217,0.106,0.824,0.07,99
300,@CTA,Tue Apr 17 03:21:04 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at Roosevelt; service is resum…,-0.511,0.0,0.864,0.136,0
301,@CTA,Tue Apr 17 03:20:36 +0000 2018,@cta Hi - I need to transfer from orange to brown line at Harold Washington Library coming from Midway.  Is there a… https://t.co/w1XF7TryNQ,0.0,0.0,1.0,0.0,1
302,@CTA,Tue Apr 17 03:17:18 +0000 2018,@RTA_Chicago @cta How about some escalators at this new terminal? I’ve seen elderly people trying to climb the stai… https://t.co/Uft0rYXtqB,0.0,0.0,1.0,0.0,2
303,@CTA,Tue Apr 17 02:53:45 +0000 2018,RT @cta: Some Blue Line trains are operating with residual delays after an earlier unauthorized person on the tracks at Kedzie-Homan; servi…,0.0,0.0,1.0,0.0,3
304,@CTA,Tue Apr 17 02:46:55 +0000 2018,RT @cta: Some Blue Line trains are operating with residual delays after an earlier unauthorized person on the tracks at Kedzie-Homan; servi…,0.0,0.0,1.0,0.0,4
305,@CTA,Tue Apr 17 02:45:44 +0000 2018,RT @cta: Some Blue Line trains are operating with residual delays after an earlier unauthorized person on the tracks at Kedzie-Homan; servi…,0.0,0.0,1.0,0.0,5
306,@CTA,Tue Apr 17 02:45:25 +0000 2018,RT @cta: Some Blue Line trains are operating with residual delays after an earlier unauthorized person on the tracks at Kedzie-Homan; servi…,0.0,0.0,1.0,0.0,6
307,@CTA,Tue Apr 17 02:44:06 +0000 2018,RT @cta: Some Blue Line trains are operating with residual delays after an earlier unauthorized person on the tracks at Kedzie-Homan; servi…,0.0,0.0,1.0,0.0,7
308,@CTA,Tue Apr 17 02:41:46 +0000 2018,RT @cta: Blue Line trains are standing at Kedzie-Homan due to an unauthorized person on the tracks; crews working to restore service.,0.296,0.095,0.905,0.0,8
309,@CTA,Tue Apr 17 02:38:19 +0000 2018,@cta Ok I’m somewhat confused. Like I understand the 95th station needed a renovations and all but why make the sta… https://t.co/jja5CGtK03,0.18,0.148,0.783,0.069,9
310,@CTA,Tue Apr 17 02:36:29 +0000 2018,RT @fakelawn: @cta This is how you know it’s a Blue Line train.,0.0,0.0,1.0,0.0,10
311,@CTA,Tue Apr 17 02:33:05 +0000 2018,RT @cta: Blue Line trains are standing at Kedzie-Homan due to an unauthorized person on the tracks; crews working to restore service.,0.296,0.095,0.905,0.0,11
312,@CTA,Tue Apr 17 02:32:06 +0000 2018,RT @cta: Blue Line trains are standing at Kedzie-Homan due to an unauthorized person on the tracks; crews working to restore service.,0.296,0.095,0.905,0.0,12
313,@CTA,Tue Apr 17 02:19:11 +0000 2018,"RT @ChicagosMayor: The new 95th Street @CTA Station is open for business! The modern, redesigned South Terminal is the first of two bus and…",0.0,0.0,1.0,0.0,13
314,@CTA,Tue Apr 17 02:13:43 +0000 2018,"RT @cta: This project will not only improve the commutes of the 20,000 bus and ‘L’ riders who use the station &amp; terminals daily, it’s a sig…",-0.341,0.0,0.912,0.088,14
315,@CTA,Tue Apr 17 02:12:36 +0000 2018,"RT @cta: The project will create roomier entry areas to get to trains, new digital signage inside and out and all-new bus terminal areas th…",0.273,0.08,0.92,0.0,15
316,@CTA,Tue Apr 17 02:09:43 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at Roosevelt; service is resum…,-0.511,0.0,0.864,0.136,16
317,@CTA,Tue Apr 17 02:09:07 +0000 2018,"RT @cta: The 95th/Dan Ryan Red Line station’s new South Terminal is now open! Here are some pics from the bright, glass-enclosed space that…",0.493,0.122,0.878,0.0,17
318,@CTA,Tue Apr 17 02:04:15 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at Roosevelt; service is resum…,-0.511,0.0,0.864,0.136,18
319,@CTA,Tue Apr 17 02:00:46 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at Roosevelt; service is resum…,-0.511,0.0,0.864,0.136,19
320,@CTA,Tue Apr 17 02:00:26 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at Roosevelt; service is resum…,-0.511,0.0,0.864,0.136,20
321,@CTA,Tue Apr 17 01:57:21 +0000 2018,@cta @meggrave @CTABlueLn 😂 Can’t wait!,0.0,0.0,1.0,0.0,21
322,@CTA,Tue Apr 17 01:47:50 +0000 2018,"RT @cta: @meggrave @CTABlueLn We're sorry to hear you were delayed tonight, but you'll be pleased to know new railcars are on the way. Lear…",0.502,0.135,0.773,0.091,22
323,@CTA,Tue Apr 17 01:32:25 +0000 2018,RT @gochris41: @cta Very unreliable service. Very sad,-0.526,0.0,0.674,0.326,23
324,@CTA,Tue Apr 17 01:29:56 +0000 2018,@derrickcuse @Vote4Mayor2019 @ChicagosMayor @cta Russian.,0.0,0.0,1.0,0.0,24
325,@CTA,Tue Apr 17 01:28:06 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier train standing at Roosevelt; service is resu…,0.0,0.0,1.0,0.0,25
326,@CTA,Tue Apr 17 01:27:41 +0000 2018,RT @akeyachicago: @cta There wasn't an issue the conductor had to pee.,0.0,0.0,1.0,0.0,26
327,@CTA,Tue Apr 17 01:19:00 +0000 2018,RT @cta: Some O'Hare-bound Blue Line trains are operating with residual delays after an earlier door problem at Cicero; service is resuming.,-0.402,0.0,0.886,0.114,27
328,@CTA,Tue Apr 17 00:57:44 +0000 2018,"@cta oversized ""accordion"", ""jointed"", or ""slinky"" busses have to be THE dumbest idea in Chicago, (especially on ti… https://t.co/j9AjRI4Rxx",-0.511,0.0,0.845,0.155,28
329,@CTA,Tue Apr 17 00:39:30 +0000 2018,@marywizchicago @cta 🤣🤣🤣🤣🤣,0.0,0.0,1.0,0.0,29
330,@CTA,Tue Apr 17 00:19:41 +0000 2018,@Marrenheit451 @cta @jimmyjohns 🤣 Smh I know right,-0.318,0.0,0.685,0.315,30
331,@CTA,Tue Apr 17 00:03:30 +0000 2018,"RT @RepBobbyRush: Today, I joined @ChicagosMayor and @cta leadership at the opening of the new terminal at 95th Street. Federal dollars pla…",0.0,0.0,1.0,0.0,31
332,@CTA,Tue Apr 17 00:00:04 +0000 2018,RT @marywizchicago: I thought the last April snow was pretty - this one is annoying. At least the @CTA station heat lamps are still on. htt…,0.128,0.115,0.789,0.097,32
333,@CTA,Mon Apr 16 23:49:27 +0000 2018,"@ChicagosMayor @cta No citizens were allowed on the bus, just the politically connected. There's no other way to ha… https://t.co/FJ1D4xLrZS",-0.527,0.0,0.804,0.196,33
334,@CTA,Mon Apr 16 23:49:15 +0000 2018,@TylerJAllen @cta Lmao... see @jimmyjohns thats how its done,0.0,0.0,1.0,0.0,34
335,@CTA,Mon Apr 16 23:47:33 +0000 2018,@RepBobbyRush @ChicagosMayor @cta Bobby Rush for Mayor!!!,0.0,0.0,1.0,0.0,35
336,@CTA,Mon Apr 16 23:26:28 +0000 2018,@cta This is how you know it’s a Blue Line train.,0.0,0.0,1.0,0.0,36
337,@CTA,Mon Apr 16 22:56:43 +0000 2018,RT @cta: Loop-bound Pink Line trains are standing at Western; crews working to restore service.,0.296,0.136,0.864,0.0,37
338,@CTA,Mon Apr 16 22:56:10 +0000 2018,RT @cta: Some O'Hare-bound Blue Line trains are operating with residual delays after an earlier door problem at Cicero; service is resuming.,-0.402,0.0,0.886,0.114,38
339,@CTA,Mon Apr 16 22:34:47 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier train standing at Roosevelt; service is resu…,0.0,0.0,1.0,0.0,39
340,@CTA,Mon Apr 16 22:34:19 +0000 2018,RT @cta: O'Hare-bound Blue Line trains are standing at Cicero due to a door problem; crews working to restore service.,-0.128,0.1,0.776,0.123,40
341,@CTA,Mon Apr 16 22:29:25 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at Roosevelt; crews working to restore service.,0.296,0.136,0.864,0.0,41
342,@CTA,Mon Apr 16 22:28:40 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier train standing at Roosevelt; service is resu…,0.0,0.0,1.0,0.0,42
343,@CTA,Mon Apr 16 22:26:50 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at Roosevelt; crews working to restore service.,0.296,0.136,0.864,0.0,43
344,@CTA,Mon Apr 16 22:23:28 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at Roosevelt; crews working to restore service.,0.296,0.136,0.864,0.0,44
345,@CTA,Mon Apr 16 22:23:27 +0000 2018,'L' riders!  Here are some great Chicago Neighborhood Dining Options for you:  https://t.co/0OTSzz3COC… https://t.co/3DmWWx6IYr,0.659,0.253,0.747,0.0,45
346,@CTA,Mon Apr 16 22:22:24 +0000 2018,@cta Very unreliable service. Very sad,-0.526,0.0,0.596,0.404,46
347,@CTA,Mon Apr 16 22:21:16 +0000 2018,"5:17pm: Today it’s a “door problem.” Could we get an upgrade on our @CTABlueLn equipment, please? 🙄 @cta https://t.co/MGgKEIEokO",0.318,0.126,0.874,0.0,47
348,@CTA,Mon Apr 16 22:20:35 +0000 2018,How does the @cta tail so miserably so often? This shouldn’t be difficult. Chicago deserves better.,-0.556,0.13,0.581,0.29,48
349,@CTA,Mon Apr 16 22:20:26 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at Roosevelt; crews working to restore service.,0.296,0.136,0.864,0.0,49
350,@CTA,Mon Apr 16 22:20:26 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier train standing at Roosevelt; service is resu…,0.0,0.0,1.0,0.0,50
351,@CTA,Mon Apr 16 22:19:02 +0000 2018,@cta red line is a fucking disaster right now. Wow. Totally unacceptable. This is rush hour,-0.598,0.162,0.511,0.327,51
352,@CTA,Mon Apr 16 22:18:06 +0000 2018,RT @cta: O'Hare-bound Blue Line trains are standing at Cicero due to a door problem; crews working to restore service.,-0.128,0.1,0.776,0.123,52
353,@CTA,Mon Apr 16 22:17:46 +0000 2018,RT @cta: O'Hare-bound Blue Line trains are standing at Cicero due to a door problem; crews working to restore service.,-0.128,0.1,0.776,0.123,53
354,@CTA,Mon Apr 16 22:17:40 +0000 2018,@cta There wasn't an issue the conductor had to pee.,0.0,0.0,1.0,0.0,54
355,@CTA,Mon Apr 16 22:12:08 +0000 2018,@cta Thx I appreciate the response,0.637,0.634,0.366,0.0,55
356,@CTA,Mon Apr 16 22:09:04 +0000 2018,RT @cta: Some O'Hare-bound Blue Line trains are operating with residual delays after an earlier door problem at Cicero; service is resuming.,-0.402,0.0,0.886,0.114,56
357,@CTA,Mon Apr 16 22:08:06 +0000 2018,RT @cta: O'Hare-bound Blue Line trains are standing at Cicero due to a door problem; crews working to restore service.,-0.128,0.1,0.776,0.123,57
358,@CTA,Mon Apr 16 22:05:46 +0000 2018,@cta standing 6 minutes at north/ clybourn? what?!??!!,0.0,0.0,1.0,0.0,58
359,@CTA,Mon Apr 16 22:04:58 +0000 2018,@cta n/b redline what’s up in subway?,0.0,0.0,1.0,0.0,59
360,@CTA,Mon Apr 16 22:03:17 +0000 2018,@originalbighead @unsuckdcmetro @wmata @dcmetrosucks The @cta is my truest and deepest public transit love. I miss… https://t.co/0LpDFQPcJd,0.796,0.336,0.664,0.0,60
361,@CTA,Mon Apr 16 21:57:37 +0000 2018,RT @cta: Some 95th-bound Red Line  trains are operating with residual delays after an ealier mechanical problem on a train at Jarvis; servi…,-0.402,0.0,0.886,0.114,61
362,@CTA,Mon Apr 16 21:53:19 +0000 2018,@cta y'all ever bringing back transfers at Howard station? It really can't be that complicated to have two trains p… https://t.co/L0nSPxlkUt,0.0,0.0,1.0,0.0,62
363,@CTA,Mon Apr 16 21:46:18 +0000 2018,@cta Very nice 👍🏽 the investment in extending the red line is commendable,0.475,0.205,0.795,0.0,63
364,@CTA,Mon Apr 16 21:44:58 +0000 2018,"RT @cta: The 95th/Dan Ryan Red Line station’s new South Terminal is now open! Here are some pics from the bright, glass-enclosed space that…",0.493,0.122,0.878,0.0,64
365,@CTA,Mon Apr 16 21:34:56 +0000 2018,RT @cta: Loop-bound Pink Line trains are standing at Western; crews working to restore service.,0.296,0.136,0.864,0.0,65
366,@CTA,Mon Apr 16 21:33:19 +0000 2018,RT @cta: Loop-bound Pink Line trains are standing at Western; crews working to restore service.,0.296,0.136,0.864,0.0,66
367,@CTA,Mon Apr 16 21:28:06 +0000 2018,And I’d like to thank @cta for having the temperatures posted on the platform signs. Those are always accurate. “Ne… https://t.co/rA4If5a3EV,0.612,0.208,0.792,0.0,67
368,@CTA,Mon Apr 16 21:25:04 +0000 2018,Which means instead of taking a $2 @cta L ride and a .50 bus transfer I’m out $40 for an @Uber. I guess I’m lucky.… https://t.co/TDQgdhBbiK,0.0,0.0,1.0,0.0,68
369,@CTA,Mon Apr 16 21:23:27 +0000 2018,@Vote4Mayor2019 @ChicagosMayor @cta @ChicagosMayor is not white. Iranian.,0.0,0.0,1.0,0.0,69
370,@CTA,Mon Apr 16 21:23:18 +0000 2018,RT @cta: Loop-bound Pink Line trains are standing at Western; crews working to restore service.,0.296,0.136,0.864,0.0,70
371,@CTA,Mon Apr 16 21:16:57 +0000 2018,"Trump throws Cohen under bus, Cohen’s lawyer throws Hannity under bus — there are so many buses people are being th… https://t.co/gZTEYhBPS6",0.0,0.0,1.0,0.0,71
372,@CTA,Mon Apr 16 21:08:08 +0000 2018,"RT @MrsTibbetts: I don't get why @dredhernandez accepted 14K from Blue Shield CEO &amp; 2,500 from @Rendon63rd 's race. Why? I thought he was a…",0.273,0.087,0.913,0.0,72
373,@CTA,Mon Apr 16 21:06:55 +0000 2018,@wazeillinois @ParkDistOakPark Thanks for reaching out! South Boulevard in Oak Park will be closed for one block fr… https://t.co/Z8n7DP6Yns,0.271,0.209,0.67,0.121,73
374,@CTA,Mon Apr 16 21:01:31 +0000 2018,Suddenly the @cta is great https://t.co/897Mnm1eSb,0.625,0.451,0.549,0.0,74
375,@CTA,Mon Apr 16 20:57:40 +0000 2018,@cta Are there any plans for the Sheridan station to be updated?,0.0,0.0,1.0,0.0,75
376,@CTA,Mon Apr 16 20:54:00 +0000 2018,@cta @Metra could use a good thaw also..... https://t.co/eZetgd0ynV,0.44,0.293,0.707,0.0,76
377,@CTA,Mon Apr 16 20:52:17 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier report of a minor fire at track level at Jar…,-0.34,0.0,0.906,0.094,77
378,@CTA,Mon Apr 16 20:50:55 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at Jarvis due to a report of a minor fire at track level; crews working to restore servi…,-0.052,0.083,0.827,0.09,78
379,@CTA,Mon Apr 16 20:50:28 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at Jarvis due to a report of a minor fire at track level; crews working to restore servi…,-0.052,0.083,0.827,0.09,79
380,@CTA,Mon Apr 16 20:50:27 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier report of a minor fire at track level at Jar…,-0.34,0.0,0.906,0.094,80
381,@CTA,Mon Apr 16 20:47:29 +0000 2018,@cta Just missed a train at Howard. Female employee laughed hysterically. WTF is wrong with your #asswipe employees????,-0.831,0.112,0.485,0.403,81
382,@CTA,Mon Apr 16 20:42:46 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier report of a minor fire at track level at Jar…,-0.34,0.0,0.906,0.094,82
383,@CTA,Mon Apr 16 20:41:56 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at Jarvis due to a report of a minor fire at track level; crews working to restore servi…,-0.052,0.083,0.827,0.09,83
384,@CTA,Mon Apr 16 20:25:38 +0000 2018,Just ordered a @chiredstarsPR kit in support of my home city of Chicago!  Also got some @CTA stuff coming as well!… https://t.co/YYEO8ySiX1,0.508,0.141,0.859,0.0,84
385,@CTA,Mon Apr 16 20:11:49 +0000 2018,@cta @CTABlueLn overnight repairs start Apr17 @NobleSquareChi @eckhartpark @WestTownChicago @evachicago… https://t.co/IhZlB7Zg1X,0.0,0.0,1.0,0.0,85
386,@CTA,Mon Apr 16 20:05:30 +0000 2018,Really glad the @cta doesn't have problems like this. https://t.co/XI9rey4K2O,0.533,0.379,0.477,0.144,86
387,@CTA,Mon Apr 16 19:57:46 +0000 2018,"RT @ethanspotts: You know, April 16, feels like 18... thank you @ChiPartyAunt for keeping the @cta fires going. https://t.co/ULYKGabFSN",0.612,0.227,0.773,0.0,87
388,@CTA,Mon Apr 16 19:57:22 +0000 2018,"RT @ethanspotts: You know, April 16, feels like 18... thank you @ChiPartyAunt for keeping the @cta fires going. https://t.co/ULYKGabFSN",0.612,0.227,0.773,0.0,88
389,@CTA,Mon Apr 16 19:55:55 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at 35th; service is resuming.,-0.511,0.0,0.864,0.136,89
390,@CTA,Mon Apr 16 19:53:20 +0000 2018,I would love if we could require any Dockless Bike Share company that operated in Chicago to work seamlessly w/ the… https://t.co/jxF6kyC2Yy,0.751,0.252,0.748,0.0,90
391,@CTA,Mon Apr 16 19:50:25 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at 35th; service is resuming.,-0.511,0.0,0.864,0.136,91
392,@CTA,Mon Apr 16 19:48:05 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at 35th due to a sick customer; crews working to restore service.,-0.273,0.098,0.756,0.147,92
393,@CTA,Mon Apr 16 19:46:00 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at 35th; service is resuming.,-0.511,0.0,0.864,0.136,93
394,@CTA,Mon Apr 16 19:45:57 +0000 2018,RT @cta: Some Howard-bound Red Line trains are operating with residual delays after an earlier sick customer at 35th; service is resuming.,-0.511,0.0,0.864,0.136,94
395,@CTA,Mon Apr 16 19:40:26 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at 35th due to a sick customer; crews working to restore service.,-0.273,0.098,0.756,0.147,95
396,@CTA,Mon Apr 16 19:38:10 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at 35th due to a sick customer; crews working to restore service.,-0.273,0.098,0.756,0.147,96
397,@CTA,Mon Apr 16 19:38:08 +0000 2018,RT @cta: Howard-bound Red Line trains are standing at 35th due to a sick customer; crews working to restore service.,-0.273,0.098,0.756,0.147,97
398,@CTA,Mon Apr 16 19:32:45 +0000 2018,"Yesterday the @ChicagosMayor, along with @Alderman_Beale , @TweetinIn34 , @AldermanHopkins , and @cta opened the ne… https://t.co/sOLDHtI3Hf",0.0,0.0,1.0,0.0,98
399,@CTA,Mon Apr 16 19:27:49 +0000 2018,"@cta red line train to the loop - must be 100F snow outside, sauna on the L. #ilovechicago",0.0,0.0,1.0,0.0,99
